,text,date,label,label_name,id,toxicity_label,toxicity_score
9941,{{USERNAME}} Tbf ougi's uniform has more depth than most antags,2024-04-26,1,prayer,1783913805355143413,5 stars,0.44423940777778625
9942,I know how much my brother truly struggles. So I make it a point to send him a prayer almost every morning and remind him of how loved he truly is,2024-04-26,1,prayer,1783913792239190116,5 stars,0.5094125866889954
9943,"Shoutout the Students.		The fact y'all even gotta do all that is annoying, but aye, it's noted with God.		The children speaking their thanks is really just God speaking as a collective through offspring.		Don't really feel like going in depth about that.		{{URL}}",2024-04-26,1,prayer,1783913782667837572,1 star,0.49673551321029663
9944,Standard of holiness is what some of you need now.,2024-04-26,1,prayer,1783913753232158876,5 stars,0.43178319931030273
9945,{{USERNAME}} What do you think about his breaking news that he was arrested a second time. For standing on the porch of a Black family ? Can you do your in depth investigative reporting and find out how many times our current president has been arrested ? These are admissions from him,2024-04-26,1,prayer,1783913726170574881,1 star,0.5602409243583679
9946,{{USERNAME}} {{USERNAME}} It wasn't Varly's fault Isles got 1 SOG in the last 35 minutes of Game 2 and tried turtleshelling that lead.  That's on Roy.		Starting a cold Sorokin as if that could fix the Game 2 issues was a bigger mistake. Also on Roy.		He's out of his depth and its showing.,2024-04-26,1,prayer,1783913716641153478,2 stars,0.29288724064826965
9947,This is the hour to prepare in holiness and earn a place in the kingdom of God. 	#MaturinConference,2024-04-26,1,prayer,1783913711180128307,5 stars,0.7620697617530823
9948,{{USERNAME}} Prayer &amp; intentional candles 🕯 	Get you a red one,2024-04-26,1,prayer,1783913705849164102,1 star,0.3189045190811157
9949,{{USERNAME}} {{USERNAME}} {{USERNAME}} Very useless prayer.....Mtcheew,2024-04-26,1,prayer,1783913677088854090,1 star,0.8714035153388977
9950,"{{USERNAME}} And there is a prayer every morning when I put it on, and one when I take it off.",2024-04-26,1,prayer,1783913665785168051,5 stars,0.32515978813171387
9951,"{{USERNAME}} {{USERNAME}} {{USERNAME}} Dry suits use the same technology to keep a layer of air close to your body, so your body heat can stop you from freezing to death. Given that dry suits are good to 100+ meters depth, where the water pressure is 10bar, that means the seals are good for more than 9x the pressure… {{URL}}",2024-04-26,1,prayer,1783913650920821059,4 stars,0.34447869658470154
9952,I’m an intimacy coordinator at an Amazon warehouse,2024-04-26,1,prayer,1783913650690134126,5 stars,0.3323802053928375
9953,. {{USERNAME}}  goes into depth about how creatives are valued from Day 1 on the job. 		First impressions last a lifetime.		Check out his experience with the {{USERNAME}} and more in the latest episode of the Creativ Sports Podcast ⬇️ {{URL}},2024-04-26,1,prayer,1783913639713337639,4 stars,0.43187397718429565
9954,"With an energetic blend of fun and humor, {{USERNAME}}'s music reflects her lively personality allowing her listeners to explore into her world and comprehend the depth of her character through the melodies she crafts. 	{{URL}} {{URL}}",2024-04-26,1,prayer,1783913639331676214,4 stars,0.5556861162185669
9955,{{USERNAME}} You can tell he has no depth with what he seems to represent. Is it a parody?,2024-04-26,1,prayer,1783913632549523676,1 star,0.4501056969165802
9956,Thanks for creating a space for content collaboration. I appreciate the depth of information presented here. Alfredia Beall {{URL}},2024-04-26,1,prayer,1783913632423878845,4 stars,0.5586767792701721
9957,"{{USERNAME}} I like Hicks / Corley / OL depth at 53, I do need a LB at 50 or if Howie trades up a few spots that’s fine we still need a LB",2024-04-26,1,prayer,1783913622529290477,4 stars,0.323024719953537
9958,"Thanks for being there when no one else was, bro. The depth of knowledge in this article is truly profound. Lovetta Griffitt {{URL}}",2024-04-26,1,prayer,1783913614107447299,5 stars,0.6458911299705505
9959,{{USERNAME}} Right? Celtics have no depth…,2024-04-26,1,prayer,1783913610248425611,1 star,0.5370581150054932
9960,"{{USERNAME}} Only consideration would be Draft rather than free agent…kickers are too flighty…depth on OL or any D position would come before…there’s a history with kickers…so yeah, I’m thinking Falcons grab one second round. 🤣",2024-04-26,1,prayer,1783913603243925613,1 star,0.3209117352962494
9961,{{USERNAME}} Well yeah because his team is horrible and has no depth,2024-04-26,1,prayer,1783913576337432608,1 star,0.6725229024887085
9962,"#Eagles get the guy they want in Round 1		Round 2 mock draft improves defense, adds depth to offense	{{URL}}",2024-04-26,1,prayer,1783913568624152760,5 stars,0.5131354928016663
9963,Chilling supernatural horror ‘Malum’ is out in UK cinemas today (coming to digital on 27th May). To celebrate the release we got time with writer-director Anthony DiBlasi to talk in depth about the film and his career to date. {{URL}} #interview #movies #horror {{URL}},2024-04-26,1,prayer,1783913568116654445,4 stars,0.27331674098968506
9964,"The devil has trivialised the gravity of sin, why HE has come		The devil has trivialised the HOLINESS of GOD and people are losing their inheritance	#MaturinConference {{URL}}",2024-04-26,1,prayer,1783913560155758914,1 star,0.4152809679508209
9965,"“Put prayer back in schools!”		“No, wait, not that one!!” {{URL}}",2024-04-26,1,prayer,1783913550898983008,1 star,0.4408496618270874
9966,"*artist draws the same pose for another character because he thought it looks cool and wanted to draw it again*		twitter ""intellectuals"": mmm such depth... the contrast,..... the parrralllellll...... hmmmm",2024-04-26,1,prayer,1783913542980124691,2 stars,0.3292433023452759
9967,This is the hour to prepare in holiness for The Rapture.		#MaturinConference,2024-04-26,1,prayer,1783913531705815317,5 stars,0.6750794649124146
9968,Bienvenido Jefferson! 		More depth in our central midfield as we prepare to play up to 20 games in the next 85 days. 		Joins us from defending Copa Sudamericana and Ecuadorian Serie A champion. {{URL}},2024-04-26,1,prayer,1783913528262271242,5 stars,0.713483989238739
9969,{{USERNAME}} SOoooo Moderna is safe then?? Not considering the depth of inbreeding as a causative factor in this unfortunates life? picky picky picky,2024-04-26,1,prayer,1783913524407783566,1 star,0.39538440108299255
9970,"{{USERNAME}} Liangfen (凉粉), also known as liang fen, is a traditional Chinese dish made from starch jelly. It is typically served cold, making it a refreshing choice, especially during the summer months. Liangfen is commonly accompanied by a savory sauce, adding flavor and depth to the… {{URL}}",2024-04-26,1,prayer,1783913513116688632,4 stars,0.4216466546058655
9971,{{USERNAME}} Send DBook to LA if fans and organization wants to blame Booker like the suns are stuck big time Can they even trade Bradley Beal this offseason moving nurk and Grayson Allen isn’t enough they don’t have depth so at this point if KD is upset or book is then trade one of them ngl,2024-04-26,1,prayer,1783913508997926936,1 star,0.6577387452125549
9972,Tosin on a free would be a class CB depth signing. {{URL}},2024-04-26,1,prayer,1783913507047809455,1 star,0.27480700612068176
9973,{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} Huh? Why? He addressed one need and got depth.		Now he can go address other areas of need.		This WR class is very deep and he can get a legit prospect in round 3,2024-04-26,1,prayer,1783913504271114659,5 stars,0.38246622681617737
9974,"Holiness leads to Heaven, sin leads to hell.  		#MaturinConference {{URL}}",2024-04-26,1,prayer,1783913500513018097,5 stars,0.5393925905227661
9975,{{USERNAME}} Hardwork + a bit of some illegal activities + prayer and stinginess = Benz		Who else is on this road with me?,2024-04-27,1,prayer,1784367810665144694,3 stars,0.2710970342159271
9976,"{{USERNAME}} Consider this issue like dawn prayer for a Muslim, and like going to church on Sunday for a Christian.		It differentiates the hypocrite from the true believer.",2024-04-27,1,prayer,1784367799155970293,5 stars,0.23622481524944305
9977,"{{USERNAME}} Its one of the most popular trauma therapies based on ""parts"". 	If you click on  the free ""read sample"" button there is a really nice foreword to the book that gives a lot of information. :) {{URL}}",2024-04-27,1,prayer,1784367798937964780,5 stars,0.45905065536499023
9978,{{USERNAME}} Round 1- replaces Tyron	Round2- heir apparent to Tank	Round 3- Biadiaz replacement	Round 3- LVE replacement	Round 5- Nashon Wright replacement	Round 6- replaces nobody and will be special teams	Round 7- both picks are depth pieces and possibly won’t make the team.,2024-04-27,1,prayer,1784367794563293418,1 star,0.3855808973312378
9979,"{{USERNAME}} {{USERNAME}} {{USERNAME}} They need depth. It’s a hard concept to understand for some people, but that’s how this works.",2024-04-27,1,prayer,1784367792201846925,3 stars,0.3606182932853699
9980,Uphill battle considering Denver's RB depth but a good player who definitely should've been drafted {{URL}},2024-04-27,1,prayer,1784367774862569727,3 stars,0.38922277092933655
9981,"St Michael the Archangel, Defend Us in Battle.		Do you know the origin of the St Michael Prayer?		The prayer was composed by Pope Leo XIII in 1884 after he had a terrifying vision of a conversation between God and Satan; in the exchange, Pope Leo XIII heard Satan boast of his… {{URL}} {{URL}}",2024-04-27,1,prayer,1784367774682267936,5 stars,0.3480253219604492
9982,{{USERNAME}} {{USERNAME}} Totally amazed at the depth of your medical expertise totally derived by intense study of Facebook memes.,2024-04-27,1,prayer,1784367764225851435,5 stars,0.4180040955543518
9983,{{USERNAME}} {{USERNAME}} {{USERNAME}} Exactly 		It refers to a tzitzit also called a Jewish prayer rope then you go on to bear false witness because it’s not compatible with your modern	Religious beliefs 🤦🏽‍♂️ {{URL}},2024-04-27,1,prayer,1784367760308343088,1 star,0.6069695353507996
9984,{{USERNAME}} {{USERNAME}} Roster  and depth chart is filled at basically each of the positions already. Backup qb is a need,2024-04-27,1,prayer,1784367745754181935,3 stars,0.26047059893608093
9985,{{USERNAME}} I think he’d be better off playing as the 9 than attacking midfield but he’s needed there bc there’s so little depth.,2024-04-27,1,prayer,1784367744667849074,3 stars,0.46998852491378784
9986,I couldn't stop reading this article. It's engaging from start to finish. The depth of information is impressive. Ezequiel Cloney {{URL}},2024-04-27,1,prayer,1784367744215052731,5 stars,0.6258955597877502
9987,{{USERNAME}} {{USERNAME}} they def need WR help. Parker sucks and after their top two they have trash depth.,2024-04-27,1,prayer,1784367735507497086,1 star,0.6922441720962524
9988,{{USERNAME}} Great depth signing. RB4 who many had in round 5-7,2024-04-27,1,prayer,1784367731275342194,5 stars,0.7501417994499207
9989,"{{USERNAME}} {{USERNAME}} {{USERNAME}} 4th actually. Our WR depth is lacking, even with Bowers spending time in the slot",2024-04-27,1,prayer,1784367729778327572,2 stars,0.3899596035480499
9990,{{USERNAME}} {{USERNAME}} Gipson is a key player on special teams it does not make him irrelevante.		Now he can contribute on ST and grow at receiver vs being tossed in vs CB2 as an udfa last year. 		Mike Williams and Corley bring balance back to our depth chart.,2024-04-27,1,prayer,1784367726879785359,4 stars,0.4102768898010254
9991,"{{USERNAME}} You are evil.	Matthew 18:6 But whoever causes one of these little ones who believe in me to sin, it would be better for him to have a great millstone fastened around his neck and to be drowned in the depth of the sea.		Vote Demoncrats out of office. {{URL}}",2024-04-27,1,prayer,1784367710811382252,1 star,0.605627715587616
9992,Curious to see the UDFA list for the Jets but hope there’s a tight end and some OL depth on there,2024-04-27,1,prayer,1784367709196542326,3 stars,0.5395944714546204
9993,{{USERNAME}} Plus no DT depth which they really needed,2024-04-27,1,prayer,1784367707728601494,4 stars,0.25013262033462524
9994,"Pastors, as you prepare to preach, “Observe: it is not your business to preach so many times, &amp; to take care of this or that society; but to save as many souls as you can; to bring as many sinners as you possibly can to repentance, &amp; build them up [in holiness].”	J. Wesley",2024-04-27,1,prayer,1784367706902352225,5 stars,0.3500898480415344
9995,"And we ask the intercession of the Blessed Virgin Mary because she's our Mother:		John 19:27: ""Then Jesus said to the disciple, “Behold, your Mother.”"".		So, we have to honor her by the Rosary:		Exodus 20:12a: ""Honor your father and mother."".",2024-04-27,1,prayer,1784367704331202577,5 stars,0.3225572109222412
9996,"Evening Prayer		Father, THANK YOU that YOUR Word is truly a precious and beautiful gift—it is a source of strength and a light for our path. Thank You for the counsel, comfort and advocacy of the Holy Spirit so that we can apply Your biblical principles to our daily lives, Amen {{URL}}",2024-04-27,1,prayer,1784367698773762463,5 stars,0.8403391242027283
9997,🖕👿🕺🧑‍🦰	 pregnant true swear museum just depth,2024-04-27,1,prayer,1784367696697774492,1 star,0.27169016003608704
9998,Player’s Prayer x Lloyd ❤️,2024-04-27,1,prayer,1784367693774127426,5 stars,0.4116862118244171
9999,"Dwigth McGlothern is signing as a UDFA with the #Vikings, very good size, average frame, good athleticism, good length, great ball skills &amp; production, very good instincts, techniques &amp; play recognition, good cover skills best in zone, depth CB {{URL}}",2024-04-27,1,prayer,1784367687495221582,5 stars,0.4624324440956116
10000,"""Prayer purifies the way of the soul and prepares one for the higher steps of bhakti.""		Swami Rama",2024-04-27,1,prayer,1784367674606366969,5 stars,0.4859342873096466
10001,{{USERNAME}} THIS IS INDEED THE CLARION CALL TO RETURN TO OUR CREATOR IN REPENTANCE AND HOLINESS. 		#MaturinHealingService,2024-04-27,1,prayer,1784367658978173370,5 stars,0.37597861886024475
10002,{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} still taking about covering body in prayer stupid where is slavery,2024-04-27,1,prayer,1784367637893431502,1 star,0.6681098341941833
10003,I seriously need a prayer partner🥺,2024-04-27,1,prayer,1784367635863380079,1 star,0.3801940083503723
10004,😒💌🙇‍♂️😒🧒😭	 each board rid directly prayer,2024-04-27,1,prayer,1784367627013648526,5 stars,0.5874758362770081
10005,"{{USERNAME}} Thanks, i just get stuck in my head without any intimacy. Wife needs surgery and is in constant pain, which i understand but feels lonely all the same",2024-04-27,1,prayer,1784367626627506599,1 star,0.307351678609848
10006,{{USERNAME}} This is Malam {{USERNAME}} the Executive Governor of Katsina State. Please say a prayer for him. {{URL}},2024-04-27,1,prayer,1784367619367129481,5 stars,0.31868502497673035
10007,"{{USERNAME}} {{USERNAME}} Bring back meritocracy. Fraternising in indeed sad 😔. 		If either of these groups need assistance along with EM, 👁️ can also assist them. 🙋🏼‍♀️. 👁️ bring both breadth &amp; depth in AI as well as Board Directorship experience.",2024-04-27,1,prayer,1784367612845003160,1 star,0.5550312399864197
10008,The depth of knowledge in this article is truly profound. This article is incredibly insightful. Magali Peixoto,2024-04-27,1,prayer,1784367596684583400,5 stars,0.7756958603858948
10009,LETS give one minute of silence to the babies that were murdered on MAUI  and  a prayer to the mothers and fathers the had to find the  small bones in the ashes  to get the baby bodies out of the car seats  still in the car  to the people running from the fire,2024-04-27,1,prayer,1784367582616690891,5 stars,0.41510143876075745
10010,{{USERNAME}} Prayer? Yah religion is super weird we do need to get rid of it faster.,2024-04-27,1,prayer,1784367536944918735,1 star,0.3852183222770691
10011,{{USERNAME}} That’s me looking at our wr and safety depth knowing both are a injury away from being really bad lol,2024-04-27,1,prayer,1784367523556679951,1 star,0.45828908681869507
10012,"{{USERNAME}} (  at this moment, everything he does, he means to  * take— the depth of his teeth, the grip on layla's waist, her blood siphoning down his throat; it's he that renders her numb to all sensations... and releases her all at once, like breaching the water's surface from beneath.  )",2024-04-27,1,prayer,1784367519983341817,5 stars,0.4501856863498688
10013,As we sit here down 30 at home I’m asking Heat fans where is that “depth” they love so much,2024-04-27,1,prayer,1784367518934589917,5 stars,0.6753361225128174
10014,"This was a very good overall draft (on the surface) by the #Colts GM: Ballard IMO.		This draft class was pretty weak in the top at CB and S, so I didn't expect much in that dept.		But he sure did address the lack of pass rush pressures, speed at WR, and O-line depth!",2024-04-27,1,prayer,1784367485950529546,4 stars,0.760080873966217
10015,"“Storm clouds forewarning of WWIII are getting are getting heavier by the day.” 	Warning for the world by His Holiness Hazrat Mirza Masroor Ahmad, Head of the Ahmadiyya Muslim Community. #StopWW3 {{URL}}",2024-04-27,1,prayer,1784367483727872443,2 stars,0.3438378572463989
10016,{{USERNAME}} You may wann think of stopping posting your daughter's life online! It's her right to privacy and intimacy that you're not respecting.,2024-04-27,1,prayer,1784367456414269646,1 star,0.5626171231269836
10017,"{{USERNAME}} He's right look at the depth city, arsenal and Liverpool have. We don't come close",2024-04-27,1,prayer,1784367454535168047,5 stars,0.4173796474933624
10018,{{USERNAME}} {{USERNAME}} {{USERNAME}} Special thanks to {{USERNAME}} … I will all forever be depth from him when all hope was last he come to my rescue thanks alot and his service remain the best try him. Text him here on Twitter(x),2024-04-27,1,prayer,1784367439083397259,5 stars,0.612264096736908
10019,{{USERNAME}} {{USERNAME}} {{USERNAME}} tbf the call from most united fans was finding a replacement for the traffic cone of eriksen and more midfield depth which he did try bringing in with mount and amrabat who have been injured most of the season.,2024-04-27,1,prayer,1784367411526816127,4 stars,0.2783529758453369
10020,If you name a player from rounds 6 and especially 7 tho I'm not familiar enough with a lot of them so don't expect an in depth answer on them,2024-04-27,1,prayer,1784367402932748643,3 stars,0.3733479380607605
10021,{{USERNAME}} {{USERNAME}} {{USERNAME}} McMann has been amazing but I wouldn’t call him depth since he’s been planted on the 2nd line.,2024-04-27,1,prayer,1784367402094047597,3 stars,0.33411839604377747
10022,"{{USERNAME}} {{USERNAME}} Maybe Mike Jackson too. Runs well, has some size, nasty tackler. Might also be a trade candidate along with Brown to fill more LB depth.",2024-04-27,1,prayer,1784367393575514592,4 stars,0.5567631125450134
10023,{{USERNAME}} Women to the side please!  No prayer for you.  Are these women OK with that? I mean if it were some other event and women were told they couldn't participate and have to stand aside........there would be an uproar.,2024-04-27,1,prayer,1784367390530449514,1 star,0.3496181070804596
10024,3 biggest needs from 3 days ago are the exact same room.		This is not a great draft.		It was good. But this was not great. Everyone should be holding their breath with IOL and IDL depth,2024-04-27,1,prayer,1784367378328904109,3 stars,0.45640769600868225
10025,{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} I spoke to my pastor about this and will be leading a prayer in church tomorrow for our Jewish brothers and sisters.,2024-04-27,1,prayer,1784367374235222072,1 star,0.3516309857368469
10026,"Tyreek Funderburk signing as a UDFA with #Buccaneers, average size &amp; frame, very good to great athleticism, speed, movement skills, closing burst, &amp; quickness, good cover skills with recover ability, good instincts, good ball skills &amp; playmaking skills, depth CB {{URL}}",2024-04-27,1,prayer,1784367326868992383,5 stars,0.43435168266296387
10027,Bills should and will still be the favorite to win the division.  A solid draft that adds depth and some guys who can make immediate impact at multiple different positions.,2024-04-27,1,prayer,1784367325963079738,5 stars,0.6158074736595154
10028,{{USERNAME}} Truly scared for our nation. I feel the younger generations are gullible because they weren't instilled with values or sense of self from our our generation and next. Helping Palestinians does not mean engaging in muslim prayer when you're not muslim.  Thats insulting to everyone,2024-04-27,1,prayer,1784367318727860464,1 star,0.5040044188499451
10029,"{{USERNAME}} {{USERNAME}} Most of our starters are locked in I feel like, we needed depth and I think drafted potential to fill that but yeah we’ll see",2024-04-27,1,prayer,1784367298603843692,3 stars,0.3104090690612793
10030,{{USERNAME}} A prayer for you Bill.. {{URL}},2024-04-27,1,prayer,1784367288340148690,5 stars,0.36561906337738037
10031,"{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} This is dreadful! Being left behind is not something anyone wants, unfortunately many will be left behind. The modern day Church has done away with Holiness and The Blood of JESUS!	#MaturinHealingService",2024-04-27,1,prayer,1784367285278491015,1 star,0.8283663392066956
10032,"Prayer: Lord, thank You for Your presence that is always with me. Thank You that You will use any means You choose to take care of me. Guard me, guide me and protect me I pray. Amen.",2024-04-27,1,prayer,1784367265900830911,5 stars,0.8573914170265198
10033,David Gust is on the fourth line tonight. RFD's depth at forward on full display. {{URL}},2024-04-27,1,prayer,1784367256836743469,5 stars,0.33457836508750916
10034,{{USERNAME}} The red triangle prayer 🤭🔻,2024-04-27,1,prayer,1784367253535785062,5 stars,0.45113611221313477
10035,"{{USERNAME}} I’m back! lol I enjoyed the plot and the characters, even though the main character made me want to shake her. The ending felt rushed and a bit cliche. Felt as though it was missing depth and dialogue. A few storylines were thrown in that felt unnecessary, but I still enjoyed it.",2024-04-27,1,prayer,1784367245440766413,3 stars,0.4881439208984375
10036,Hundreds of American students submit to Islam by getting on their hands and knees to pray during an Islamic call to prayer. {{URL}},2024-04-27,1,prayer,1784367241141629072,1 star,0.28491315245628357
10037,{{USERNAME}} Right - do our worst.  Prayer is “WISHCRAFT” {{URL}},2024-04-27,1,prayer,1784367238830489999,1 star,0.6666252017021179
10038,{{USERNAME}} D-line depth behind Dex worries me,2024-04-27,1,prayer,1784367231889256460,1 star,0.2221802920103073
10039,1 Like = 1 Prayer 🙏🏾 {{URL}},2024-04-27,1,prayer,1784367229355897041,5 stars,0.3055287003517151
10040,#PACKERS scouts must’ve held Zoom prayer meetings w/ these last 3 #NFLDraft b/c the majority view just about every player selected since 2022 as a player who will pan out well.		There are content creators who are overly/weirdly negative towards certain players for who knows why.,2024-04-27,1,prayer,1784367214109356343,1 star,0.32076406478881836
10041,A simple Saturnian set up. 		Ready for prayer and communication. {{URL}},2024-04-27,1,prayer,1784367209709519309,5 stars,0.5633201599121094
10042,"{{USERNAME}} So to be truthful and clear with the other is a gift you give yourself. Doest mean that you have to reveal your intimacy or allow the other on your ""self"" spheare,but means if you dont are trustworthy and clear with yourself and stand for what is righteous you are living in a lie",2024-04-27,1,prayer,1784367162297102366,4 stars,0.38590866327285767
10043,{{USERNAME}} {{USERNAME}} Only because we have nobody behind him. Depth matters. You will see it clear as day when the transition happens watch,2024-04-27,1,prayer,1784367145364734151,3 stars,0.344851553440094
10044,{{USERNAME}} {{USERNAME}} {{USERNAME}} oh definitely but we need more depth or guys that surprise us,2024-04-27,1,prayer,1784367127853441222,3 stars,0.3587169051170349
10045,Talked to 2 gentlemen about Christ &amp; faith today and when one of them prayed over me &amp; my friend the clouds broke around us and the sun shined on just the 4 of us during that prayer. Little detail but was powerful,2024-04-27,1,prayer,1784367115568316714,5 stars,0.38898006081581116
10046,{{USERNAME}} I've used VR to do some 3D modeling and for visualizing layouts. Seeing something in a 3D space gives level of depth that is really helpful,2024-04-27,1,prayer,1784367112904945894,5 stars,0.4864630103111267
10047,"{{USERNAME}} {{USERNAME}} I agree Tom, it can work if both are committed to making it work.  My point is that a woman isn't condemned for leaving a relationship due to a lack of intimacy.",2024-04-27,1,prayer,1784367101014139314,3 stars,0.3850336968898773
10048,This year was about beefing up the O line with depth. Got some contracts coming up and some departures have already happened. Veach always has a plan. #Chiefs #InVeachWeTrust {{URL}},2024-04-27,1,prayer,1784367098581381358,5 stars,0.375527948141098
10049,"💙 Elegance transcends time, age merely adds depth to it🔻		✨Want to discover all our secrets? Check the link in bio! ✨		#AIart #onlyfans #fashion #AIArtwork #AIイラスト︎ #AIArtCommuity #aiartcommunity #AIArtGallery {{URL}}",2024-04-27,1,prayer,1784367079161774135,5 stars,0.42561936378479004
10050,".{{USERNAME}}, {{USERNAME}} resurgence adds depth to already formidable {{USERNAME}} arsenal {{URL}}",2024-04-27,1,prayer,1784367063475323203,5 stars,0.45351338386535645
10051,Mariners may have to trade for bullpen depth at the deadline,2024-04-27,1,prayer,1784367041245253955,3 stars,0.3283828794956207
10052,"The LORD is a refuge for the oppressed, a stronghold in times of trouble. (Psalm 9:9)		{{URL}}		#building #godly #strongholds #sundayworship #Jesus #HolySpirit #word #prayer #deliverance #healing #church #sarjapurroad #bangalore {{URL}}",2024-04-27,1,prayer,1784367029597942102,5 stars,0.4528158903121948
10053,Update: My mom has been moved to a room and waiting for another CT scan but things are looking on the good side. Thank you to everyone that reached out. The power of prayer is AMAZING!,2024-04-27,1,prayer,1784367003639161020,5 stars,0.5133916139602661
10054,"{{USERNAME}} Out of her depth. Thats ok. NBut she should know that a day after the Pott Arthur anniversary, unfortunately we too bloody well understand how Bondi’s community feels.",2024-04-27,1,prayer,1784366996790092266,3 stars,0.5122354030609131
10055,"The depth of my consciousness causes me to suffer , is it a blessing or a curse to feel everything soo very deeply?	#thoughts",2024-04-27,1,prayer,1784366995791548870,1 star,0.3201175332069397
10056,{{USERNAME}} {{USERNAME}} {{USERNAME}} You might be a coach if you know for sure he’ll play safety. There’s more depth at safety than rb rn. Craig won’t even make the 53 over knight. Don’t worry about me,2024-04-27,1,prayer,1784366984827900260,1 star,0.27533358335494995
10057,I tell my man be safe and I say a prayer for him everytime he leave the house 🫶🏾,2024-04-27,1,prayer,1784366979056275940,5 stars,0.6511631608009338
10058,An undrafted free agent signing for the Colts. Adding depth to that QB room. {{URL}},2024-04-27,1,prayer,1784366977403789564,5 stars,0.34291669726371765
10059,{{USERNAME}} {{USERNAME}} {{USERNAME}} You need depth lol,2024-04-27,1,prayer,1784366976657236378,1 star,0.24868519604206085
10060,{{USERNAME}} We are not alone and we shouldn't be alone in are burdens.	He is there and so others who believe in Him should be there too.	Everything to prayer and Love.	Talk in Love.	Walk in Love.	Help in Love.	Give in Love.	🙏🏼🤍🙏🏼,2024-04-27,1,prayer,1784366971993354432,5 stars,0.7871274948120117
10061,{{USERNAME}} too many one dimensional and inconsistent players. Also full of injury prone players who can’t stay on the floor. At that point depth doesn’t even matter,2024-04-27,1,prayer,1784366969929531535,1 star,0.57232266664505
10062,{{USERNAME}} {{USERNAME}} Well said. I’m at a C+  	Who are the Chiefs current linebackers and depth?,2024-04-27,1,prayer,1784366962182640015,5 stars,0.2619366943836212
10063,"👌Prayer Wheel for Wall and Table	The Prayer Wheel for Wall and Table is a handmade product from Nepal, made from stones (coral and turquoise), wood, brass and copper. It contains turquoise and coral stones, which are traditional materials in Nepali and...	{{URL}}",2024-04-27,1,prayer,1784366948341440602,5 stars,0.38722777366638184
10064,"Why I'm Catholic, a poignant personal essay. 	{{URL}}	#CatholicChurch #Catholic #CatholicTwitter #Catholics #PopeFrancis #Prayer #WritingCommunity #bloggers #blogging #NYC #NewYork #Toronto #Paris #London #Europe #VaticanNews #Ireland",2024-04-27,1,prayer,1784366945585811842,1 star,0.3042055666446686
10065,"no lube, no protection, all night all day, from the kitchen floor to toilet seat, from dining table to church, while he gasp for air and scream the lord’s prayer, i can top him. {{URL}}",2024-04-27,1,prayer,1784366943430169023,5 stars,0.5438756942749023
10066,"Overall draft I give the Falcons a D+ at most. Secondary still needs help, WR’s is subpar with Drake being the only shinning light. Still question the depth on the o-line. They addressed D-line depth and edge but nothing I see paying off for at least 2 years. It is what it is.",2024-04-27,1,prayer,1784366910445928650,3 stars,0.6566803455352783
10067,See as you Dy cancel Ur mama prayer {{URL}},2024-04-27,1,prayer,1784366907073687907,5 stars,0.2969995439052582
10068,"These films move beyond the smooth-as-silk sensuality we so often see on screen to draw out a more nuanced view of intimacy. SHORTS:NAVIGATING INTIMACY May 18, 5 p.m at the Roxie Theater. Get tickets at {{URL}}",2024-04-27,1,prayer,1784366867894714556,5 stars,0.38631516695022583
10069,"What Does This Mean for the {{USERNAME}}?		Adding Thomas to the roster, the Cowboys focus on strengthening their offensive line.		He has the potential to offer depth and versatility, possibly serving as a backup tackle or guard.		This move could provide more protection for our… {{URL}}",2024-04-27,1,prayer,1784366860609216802,4 stars,0.3955357074737549
10070,"{{USERNAME}} Literally Fuck Muslim prayer , genocide not cool , but these Americans literally becoming enemies",2024-04-27,1,prayer,1784366857908060175,1 star,0.6004030704498291
10071,"Xavier Weaver signing as. UDFA with #Cardinals, good size, slender frame, good athleticism, speed, movement skills, suddenness, agility, change of direction skills &amp; YAC ability, very good route running &amp; separation quickness, clean releases, good return skills, depth WR {{URL}}",2024-04-27,1,prayer,1784366854380605802,5 stars,0.4610574245452881
10072,"{{USERNAME}} Get way to cap off a solid day but we need OL depth, WR Depth the work is not over... You can't trust Lazard as a 4th or 5th WR on this team idc if he is Rodgers buddy",2024-04-27,1,prayer,1784366847854317990,3 stars,0.35718923807144165
10073,"It hurts my soul when ppl don't understand the depth behind my fav characters and hate them bc they are ""annoying"" :/ sakura, ochako, and yae miko you'll always be famous to me",2024-04-27,1,prayer,1784366843269955656,2 stars,0.4330107569694519
10074,"{{USERNAME}} And destroyed her children’s trust in her, alerting them to the depth of her cruelty and capriciousness",2024-04-27,1,prayer,1784366841588060594,5 stars,0.5617944002151489
10075,{{USERNAME}} {{USERNAME}} I'm saying a prayer for him.,2024-04-28,1,prayer,1784409771811946544,5 stars,0.3735257685184479
10076,""" It should not be that they (major powers) become lenient towards one side at the cost of the other. May they not increase in injustice &amp; may we come to see peace in the world.”- His Holiness Hazrat Mirza Masroor Ahmad, Caliph of the Ahmadiyya Muslim Community. #StopWW3",2024-04-28,1,prayer,1784409768435875932,1 star,0.35253214836120605
